Product_ID;Customer_ID;Product_Type;Open_Date;Currency;Balance;Credit_Limit
17736;10293;Demand;21.01.2019;YTL;13.53;0
17737;8423;Demand;21.01.2019;USD;10.12;0
17738;9767;Credit Card;21.01.2019;YTL;25.61;8000
17739;6383;Demand;21.01.2019;YTL;120.67;0
17740;3615;Credit Card;21.01.2019;YTL;907.99;1000
17741;10942;Credit Card;21.01.2019;YTL;8.99;1000
17742;9856;Demand;21.01.2019;YTL;39.31;0
17743;9698;Demand;21.01.2019;YTL;68.81;0
17744;8423;Demand;21.01.2019;YTL;67.75;0
17745;11847;Demand;22.01.2019;YTL;97.05;0
17746;882;Demand;22.01.2019;XAU;1.76;0
17747;10969;Demand;22.01.2019;YTL;39.05;0
17748;4891;Demand;22.01.2019;YTL;47.62;0
17749;7055;Credit Card;22.01.2019;YTL;8.16;2500
17750;793;Credit Card;22.01.2019;YTL;548.03;1000
17751;429;Demand;22.01.2019;YTL;37.07;0
17752;3461;Demand;22.01.2019;USD;25149.19;0
17753;2210;Credit Card;22.01.2019;YTL;108.98;16500
17754;9584;Demand;22.01.2019;EUR;6.65;0
17755;7228;Credit Card;23.01.2019;YTL;35.33;10000
17756;9752;Demand;23.01.2019;USD;4.68;0
17757;7031;Demand;23.01.2019;YTL;88.38;0
17758;9781;Demand;23.01.2019;YTL;6.39;0
17759;2702;Credit Card;23.01.2019;YTL;45.43;8000
17760;6201;Demand;23.01.2019;YTL;90.84;0
17761;2687;Demand;23.01.2019;USD;3.19;0
17762;2702;Demand;23.01.2019;YTL;417.51;0
17763;5480;Credit Card;23.01.2019;YTL;0;1500
17764;10676;Demand;23.01.2019;EUR;46.15;0
17765;4434;Demand;24.01.2019;USD;18234.82;0
17766;11958;Credit Card;24.01.2019;YTL;6.16;1000
17767;7624;Credit Card;24.01.2019;YTL;47.25;8500
17768;5936;Demand;24.01.2019;YTL;121.66;0
17769;3952;Demand;24.01.2019;EUR;34.34;0
17770;3086;Demand;24.01.2019;YTL;816.23;0
17771;6650;Demand;24.01.2019;USD;1.5;0
17772;7338;Demand;25.01.2019;USD;8.6;0
17773;9066;Demand;25.01.2019;EUR;7.73;0
17774;5715;Credit Card;25.01.2019;YTL;22.09;4000
17775;11613;Demand;25.01.2019;EUR;3.92;0
17776;649;Demand;25.01.2019;USD;4.04;0
17777;5194;Demand;25.01.2019;YTL;41.6;0
17778;1458;Demand;25.01.2019;YTL;37.49;0
17779;1445;Demand;25.01.2019;YTL;41.7;0
17780;3620;Demand;25.01.2019;USD;2.85;0
17781;9690;Demand;26.01.2019;YTL;122.19;0
17782;8083;Demand;26.01.2019;YTL;1548.02;0
17783;9730;Demand;26.01.2019;YTL;42.55;0
17784;8083;Credit Card;26.01.2019;YTL;52630.84;58000
17785;442;Demand;26.01.2019;YTL;38.02;0
17786;1720;Demand;26.01.2019;YTL;743.16;0
17787;442;Demand;26.01.2019;USD;14.68;0
17788;11614;Demand;26.01.2019;YTL;83.08;0
17789;10366;Demand;26.01.2019;YTL;39.92;0
17790;592;Credit Card;27.01.2019;YTL;102.09;3000
17791;11154;Demand;27.01.2019;USD;338.1;0
17792;11625;Demand;27.01.2019;YTL;8.72;0
17793;592;Demand;27.01.2019;YTL;135.38;0
17794;7872;Demand;27.01.2019;YTL;1395.68;0
17795;147;Credit Card;27.01.2019;YTL;4.2;1000
17796;1099;Demand;27.01.2019;YTL;1350.77;0
17797;11154;Demand;27.01.2019;EUR;5.55;0
17798;7234;Demand;27.01.2019;USD;1148.21;0
17799;11154;Demand;27.01.2019;YTL;951.28;0
17800;2821;Demand;27.01.2019;EUR;9.53;0
17801;7013;Demand;27.01.2019;YTL;93.5;0
17802;5349;Demand;27.01.2019;YTL;103.38;0
17803;9583;Credit Card;27.01.2019;YTL;128.43;1500
17804;9715;Demand;27.01.2019;YTL;4.76;0
17805;1901;Demand;28.01.2019;USD;6.78;0
17806;8888;Demand;28.01.2019;USD;4.09;0
17807;5238;Demand;28.01.2019;YTL;73.03;0
17808;6103;Credit Card;28.01.2019;YTL;0;1000
17809;11740;Demand;28.01.2019;USD;4.04;0
17810;1181;Demand;28.01.2019;YTL;2015.3;0
17811;2691;Credit Card;28.01.2019;YTL;4546.69;5000
17812;84;Demand;28.01.2019;USD;15.57;0
17813;5952;Demand;28.01.2019;YTL;75.96;0
17814;11675;Credit Card;29.01.2019;YTL;2952.96;4000
17815;7575;Credit Card;29.01.2019;YTL;4.46;500
17816;6535;Demand;29.01.2019;XAU;1.38;0
17817;4228;Demand;29.01.2019;YTL;15.91;0
17818;5214;Demand;29.01.2019;YTL;34.23;0
17819;2870;Demand;29.01.2019;YTL;132.57;0
17820;6852;Demand;29.01.2019;YTL;16.35;0
17821;6676;Credit Card;29.01.2019;YTL;0;1500
17822;7374;Credit Card;29.01.2019;YTL;18.44;4000
17823;6804;Demand;29.01.2019;YTL;62.85;0
17824;11675;Demand;29.01.2019;USD;9.4;0
17825;9423;Demand;29.01.2019;YTL;51.57;0
17826;4138;Demand;29.01.2019;EUR;882.55;0
17827;9814;Demand;30.01.2019;YTL;44.6;0
17828;8804;Demand;30.01.2019;USD;4.46;0
17829;8884;Demand;30.01.2019;EUR;44.5;0
17830;8016;Demand;30.01.2019;YTL;85.92;0
17831;6238;Credit Card;30.01.2019;YTL;0;8000
17832;7739;Credit Card;30.01.2019;YTL;0.95;1000
17833;8061;Demand;30.01.2019;XAU;3.19;0
17834;9520;Demand;30.01.2019;EUR;15.74;0
17835;8884;Credit Card;30.01.2019;YTL;0;1500
17836;8913;Demand;30.01.2019;YTL;26.36;0
17837;6139;Demand;30.01.2019;USD;0.89;0
17838;10047;Credit Card;30.01.2019;YTL;18.57;2000
17839;8884;Demand;30.01.2019;YTL;17.42;0
17840;1997;Demand;30.01.2019;XAU;0.47;0
17841;5867;Demand;31.01.2019;XAU;2;0
17842;8523;Demand;31.01.2019;EUR;7.52;0
17843;6480;Demand;31.01.2019;YTL;93.45;0
17844;5392;Demand;31.01.2019;USD;0.26;0
17845;7629;Credit Card;31.01.2019;YTL;0;12000
17846;9247;Demand;31.01.2019;YTL;29.99;0
17847;3740;Demand;31.01.2019;YTL;36.56;0
17848;7929;Demand;31.01.2019;YTL;120.31;0
17849;3415;Demand;31.01.2019;YTL;1818.36;0
17850;6753;Demand;31.01.2019;YTL;17.99;0
17851;10592;Demand;31.01.2019;YTL;121.68;0
17852;5608;Demand;01.02.2019;EUR;40.76;0
17853;7974;Demand;01.02.2019;YTL;10.34;0
17854;9732;Demand;01.02.2019;YTL;360.67;0
17855;397;Credit Card;01.02.2019;YTL;0;6000
17856;11339;Credit Card;01.02.2019;YTL;713.51;1000
17857;11008;Credit Card;01.02.2019;YTL;142.21;16500
17858;2540;Demand;01.02.2019;USD;2.14;0
17859;11690;Demand;01.02.2019;YTL;43.79;0
17860;10333;Credit Card;01.02.2019;YTL;6000;6000
17861;1727;Demand;02.02.2019;YTL;1487.21;0
17862;1937;Demand;02.02.2019;YTL;62.04;0
17863;882;Demand;02.02.2019;YTL;146.57;0
17864;6210;Demand;02.02.2019;YTL;129.6;0
17865;7364;Credit Card;02.02.2019;YTL;63.44;13500
17866;8285;Demand;02.02.2019;YTL;120.91;0
17867;3013;Credit Card;02.02.2019;YTL;3151.12;3500
17868;1384;Demand;02.02.2019;EUR;28.6;0
17869;7779;Demand;02.02.2019;YTL;134.42;0
17870;9922;Demand;02.02.2019;YTL;45.75;0
17871;1386;Credit Card;02.02.2019;YTL;855.49;1500
17872;5285;Demand;03.02.2019;EUR;51.98;0
17873;9742;Demand;03.02.2019;USD;69.88;0
17874;7555;Demand;03.02.2019;USD;0.08;0
17875;4209;Demand;03.02.2019;XAU;0.35;0
17876;123;Demand;03.02.2019;USD;10.24;0
17877;1359;Demand;03.02.2019;EUR;28.89;0
17878;5578;Demand;03.02.2019;USD;4.67;0
17879;2276;Demand;03.02.2019;XAU;0.54;0
17880;4422;Credit Card;03.02.2019;YTL;0;2500
17881;2276;Demand;03.02.2019;YTL;147.33;0
17882;1669;Demand;04.02.2019;YTL;17.7;0
17883;1687;Demand;04.02.2019;EUR;5040.58;0
17884;9928;Demand;04.02.2019;USD;140.86;0
17885;1783;Demand;04.02.2019;USD;4.07;0
17886;7789;Demand;04.02.2019;XAU;3.91;0
17887;9643;Credit Card;04.02.2019;YTL;1813.13;2000
17888;2869;Demand;04.02.2019;YTL;632.35;0
17889;4061;Demand;04.02.2019;USD;2.77;0
17890;7906;Demand;04.02.2019;YTL;29.72;0
17891;2852;Demand;05.02.2019;USD;1.1;0
17892;2925;Demand;05.02.2019;YTL;86.57;0
17893;1836;Demand;05.02.2019;EUR;1.09;0
17894;1836;Demand;05.02.2019;USD;11.78;0
17895;10201;Demand;06.02.2019;YTL;30.56;0
17896;553;Demand;06.02.2019;USD;421;0
17897;553;Credit Card;06.02.2019;YTL;9060.25;10000
17898;3221;Demand;06.02.2019;EUR;13.97;0
17899;6262;Demand;06.02.2019;YTL;59.82;0
17900;553;Demand;06.02.2019;YTL;831.94;0
17901;129;Demand;06.02.2019;YTL;46.37;0
17902;4019;Demand;06.02.2019;EUR;2.43;0
17903;8465;Demand;06.02.2019;YTL;448.93;0
17904;10790;Demand;07.02.2019;USD;0.34;0
17905;3342;Demand;07.02.2019;USD;10.68;0
17906;462;Demand;07.02.2019;USD;38219.11;0
17907;462;Credit Card;07.02.2019;YTL;70602.9;78000
17908;462;Demand;07.02.2019;YTL;6408.82;0
17909;1852;Demand;07.02.2019;USD;6.64;0
17910;173;Demand;07.02.2019;YTL;91.69;0
17911;3342;Demand;07.02.2019;YTL;12.23;0
17912;6560;Demand;07.02.2019;YTL;123.41;0
17913;4080;Demand;07.02.2019;EUR;4.41;0
17914;6560;Demand;07.02.2019;USD;11.19;0
17915;9388;Demand;07.02.2019;USD;38383;0
17916;11432;Demand;08.02.2019;YTL;1357.71;0
17917;2704;Demand;08.02.2019;EUR;46.51;0
17918;4701;Demand;08.02.2019;USD;571.1;0
17919;11816;Demand;08.02.2019;USD;1.54;0
17920;10550;Demand;08.02.2019;YTL;64.4;0
17921;8645;Credit Card;08.02.2019;YTL;168.38;500
17922;4922;Demand;08.02.2019;YTL;141.15;0
17923;8211;Demand;08.02.2019;USD;3.63;0
17924;8645;Demand;08.02.2019;USD;14651.74;0
17925;1531;Demand;08.02.2019;YTL;36.66;0
17926;8003;Demand;08.02.2019;YTL;47.32;0
17927;2704;Demand;08.02.2019;YTL;142.57;0
17928;3792;Demand;08.02.2019;YTL;116.51;0
17929;6120;Demand;08.02.2019;EUR;8268.23;0
17930;4076;Demand;08.02.2019;EUR;44.44;0
17931;10656;Demand;08.02.2019;YTL;378.41;0
17932;4702;Credit Card;09.02.2019;YTL;3635.23;4000
17933;10048;Demand;09.02.2019;YTL;82.57;0
17934;5951;Demand;09.02.2019;YTL;137.14;0
17935;11067;Demand;09.02.2019;YTL;11.49;0
17936;5085;Demand;09.02.2019;USD;0.02;0
17937;9176;Demand;09.02.2019;YTL;1577.39;0
17938;9176;Demand;09.02.2019;USD;5030.19;0
17939;3457;Demand;09.02.2019;EUR;33.58;0
17940;6335;Demand;10.02.2019;USD;8.72;0
17941;2242;Demand;10.02.2019;USD;2972.36;0
17942;2242;Demand;10.02.2019;XAU;10.83;0
17943;2242;Demand;10.02.2019;YTL;3025.06;0
17944;4431;Demand;10.02.2019;YTL;37.91;0
17945;11078;Demand;10.02.2019;YTL;93.65;0
17946;6335;Demand;10.02.2019;YTL;95.68;0
17947;1343;Demand;10.02.2019;USD;0.53;0
17948;4948;Demand;10.02.2019;USD;178.57;0
17949;277;Demand;11.02.2019;YTL;8553.31;0
17950;223;Demand;11.02.2019;USD;10.55;0
17951;277;Credit Card;11.02.2019;YTL;0.46;1000
17952;1094;Credit Card;11.02.2019;YTL;1.01;500
17953;3679;Credit Card;11.02.2019;YTL;76000;76000
17954;9460;Demand;11.02.2019;YTL;421.65;0
17955;4530;Demand;11.02.2019;YTL;72.3;0
17956;5568;Demand;11.02.2019;EUR;2243.69;0
17957;8520;Demand;11.02.2019;USD;3.33;0
17958;5396;Demand;11.02.2019;YTL;23.03;0
17959;1166;Demand;11.02.2019;USD;1.99;0
17960;5714;Demand;11.02.2019;USD;0.06;0
17961;3658;Credit Card;11.02.2019;YTL;62000;62000
17962;7595;Credit Card;12.02.2019;YTL;0;8000
17963;8144;Demand;12.02.2019;EUR;13.39;0
17964;409;Demand;12.02.2019;YTL;57.5;0
17965;2165;Demand;12.02.2019;USD;5.32;0
17966;81;Demand;12.02.2019;YTL;73.79;0
17967;8797;Demand;13.02.2019;XAU;9.22;0
17968;10805;Demand;13.02.2019;USD;8.17;0
17969;10805;Demand;13.02.2019;YTL;13.13;0
17970;4098;Demand;13.02.2019;USD;2.45;0
17971;7175;Demand;13.02.2019;EUR;24.71;0
17972;9682;Demand;13.02.2019;YTL;1251.7;0
17973;11915;Demand;13.02.2019;EUR;7.81;0
17974;11991;Demand;13.02.2019;YTL;74.39;0
17975;7816;Credit Card;13.02.2019;YTL;37.87;14000
17976;3954;Demand;14.02.2019;YTL;11.4;0
17977;6026;Demand;14.02.2019;YTL;44.4;0
17978;10019;Demand;14.02.2019;YTL;72.88;0
17979;11113;Demand;14.02.2019;YTL;61.32;0
17980;2531;Demand;14.02.2019;YTL;98.67;0
17981;4312;Credit Card;14.02.2019;YTL;23.12;2500
17982;9836;Demand;14.02.2019;USD;5.05;0
17983;6102;Demand;14.02.2019;XAU;9.22;0
17984;4312;Demand;14.02.2019;YTL;35.15;0
17985;10832;Demand;14.02.2019;XAU;0.28;0
17986;4312;Demand;14.02.2019;USD;10.69;0
17987;4040;Demand;14.02.2019;USD;1.51;0
17988;6375;Demand;14.02.2019;USD;10.05;0
17989;1407;Demand;14.02.2019;EUR;51.03;0
17990;11799;Demand;14.02.2019;YTL;208.22;0
17991;5169;Demand;14.02.2019;XAU;0.31;0
17992;2948;Demand;15.02.2019;USD;1.86;0
17993;10176;Demand;15.02.2019;USD;0.89;0
17994;487;Demand;15.02.2019;YTL;150.11;0
17995;347;Demand;15.02.2019;YTL;7268.03;0
17996;5688;Demand;15.02.2019;EUR;34.29;0
17997;7521;Demand;15.02.2019;EUR;3.3;0
17998;6121;Demand;15.02.2019;YTL;8.93;0
17999;7729;Demand;15.02.2019;XAU;10.6;0
18000;3508;Demand;15.02.2019;YTL;54.87;0
18001;10097;Credit Card;15.02.2019;YTL;2.84;500
18002;1687;Credit Card;15.02.2019;YTL;2264.82;2500
18003;6121;Demand;15.02.2019;USD;9.7;0
18004;3508;Demand;15.02.2019;EUR;42.77;0
18005;10292;Demand;15.02.2019;YTL;76.48;0
18006;11136;Demand;15.02.2019;USD;27868.21;0
18007;7729;Credit Card;15.02.2019;YTL;3353.96;5500
18008;7729;Demand;15.02.2019;YTL;290.06;0
18009;11136;Demand;15.02.2019;YTL;7559.81;0
18010;6156;Demand;16.02.2019;YTL;76.31;0
18011;3747;Demand;16.02.2019;YTL;0.68;0
18012;4008;Demand;16.02.2019;USD;2.78;0
18013;4008;Demand;16.02.2019;YTL;124.18;0
18014;1165;Demand;16.02.2019;YTL;96.8;0
18015;11941;Demand;16.02.2019;XAU;0.46;0
18016;3020;Demand;16.02.2019;USD;0.1;0
18017;7092;Demand;16.02.2019;YTL;57.11;0
18018;4444;Demand;16.02.2019;YTL;98.7;0
18019;1133;Credit Card;16.02.2019;YTL;4.14;23000
18020;2551;Credit Card;16.02.2019;YTL;54.51;6000
18021;4444;Demand;16.02.2019;USD;4.39;0
18022;2773;Demand;16.02.2019;YTL;74.54;0
18023;11812;Demand;17.02.2019;YTL;29.48;0
18024;1950;Demand;17.02.2019;XAU;11.35;0
18025;3969;Demand;17.02.2019;YTL;7361.59;0
18026;4729;Demand;17.02.2019;YTL;137.82;0
18027;4647;Demand;17.02.2019;XAU;6.53;0
18028;11892;Credit Card;17.02.2019;YTL;1.47;16000
18029;10551;Demand;18.02.2019;XAU;7;0
18030;7718;Credit Card;18.02.2019;YTL;1806.61;2000
18031;7279;Demand;18.02.2019;USD;345.48;0
18032;5823;Demand;18.02.2019;USD;1.95;0
18033;10901;Demand;18.02.2019;USD;1.51;0
18034;6818;Demand;18.02.2019;EUR;37.85;0
18035;662;Demand;18.02.2019;USD;3.24;0
18036;6536;Demand;18.02.2019;YTL;78.75;0
18037;1467;Credit Card;18.02.2019;YTL;453.25;500
18038;165;Demand;19.02.2019;YTL;13.53;0
18039;9629;Credit Card;19.02.2019;YTL;2274.21;2500
18040;11101;Demand;19.02.2019;XAU;2.81;0
18041;6470;Demand;19.02.2019;USD;2.45;0
18042;5874;Credit Card;19.02.2019;YTL;0;500
18043;6470;Demand;19.02.2019;YTL;117.19;0
18044;9199;Demand;19.02.2019;EUR;9747.11;0
18045;10297;Demand;19.02.2019;EUR;7399.3;0
18046;9956;Demand;19.02.2019;YTL;1889.46;0
18047;2165;Credit Card;19.02.2019;YTL;79.57;10000
18048;9629;Demand;19.02.2019;YTL;3007.92;0
18049;1441;Demand;19.02.2019;YTL;127.62;0
18050;9656;Demand;19.02.2019;USD;198.24;0
18051;11089;Credit Card;19.02.2019;YTL;0;12000
18052;5874;Demand;19.02.2019;YTL;33.31;0
18053;2966;Demand;19.02.2019;USD;14252.36;0
18054;5874;Demand;19.02.2019;USD;9.44;0
18055;165;Credit Card;19.02.2019;YTL;14.92;2000
18056;10714;Demand;20.02.2019;YTL;1529.8;0
18057;4598;Demand;20.02.2019;YTL;22.24;0
18058;2197;Demand;20.02.2019;USD;221.73;0
18059;5136;Demand;20.02.2019;XAU;0.3;0
18060;5714;Credit Card;20.02.2019;YTL;0;500
18061;2071;Demand;20.02.2019;YTL;132.31;0
18062;1033;Demand;20.02.2019;YTL;41.4;0
18063;11549;Demand;20.02.2019;USD;8158.11;0
18064;9462;Demand;20.02.2019;USD;0.48;0
18065;3586;Demand;20.02.2019;YTL;75.74;0
18066;3586;Credit Card;20.02.2019;YTL;0;2000
18067;42;Credit Card;20.02.2019;YTL;3.87;8500
18068;4620;Demand;20.02.2019;EUR;24651.83;0
18069;1021;Credit Card;21.02.2019;YTL;0;7500
18070;11393;Demand;21.02.2019;XAU;2.46;0
18071;4464;Credit Card;21.02.2019;YTL;2.1;2000
18072;3935;Demand;21.02.2019;YTL;100.94;0
18073;3593;Demand;21.02.2019;YTL;66.33;0
18074;11992;Demand;21.02.2019;YTL;26.14;0
18075;8273;Credit Card;21.02.2019;YTL;311.7;2500
18076;8728;Demand;22.02.2019;YTL;83.44;0
18077;6709;Demand;22.02.2019;XAU;6.56;0
18078;4849;Demand;22.02.2019;YTL;92.13;0
18079;9820;Demand;22.02.2019;YTL;1507.86;0
18080;2558;Demand;22.02.2019;YTL;61.88;0
18081;5628;Demand;22.02.2019;USD;1.46;0
18082;3391;Demand;22.02.2019;YTL;31.01;0
18083;8498;Demand;22.02.2019;YTL;90.04;0
18084;5478;Demand;22.02.2019;USD;3.96;0
18085;2865;Credit Card;22.02.2019;YTL;1362.67;1500
18086;1913;Credit Card;23.02.2019;YTL;0;2000
18087;4570;Demand;23.02.2019;USD;0.59;0
18088;2444;Demand;23.02.2019;USD;1.05;0
18089;6737;Credit Card;23.02.2019;YTL;24.81;2500
18090;991;Demand;23.02.2019;USD;4349.9;0
18091;2450;Demand;23.02.2019;YTL;182.34;0
18092;5429;Demand;23.02.2019;XAU;0.38;0
18093;241;Demand;23.02.2019;YTL;29.2;0
18094;9150;Demand;23.02.2019;YTL;780.45;0
18095;8931;Credit Card;24.02.2019;YTL;0;11000
18096;9053;Demand;24.02.2019;USD;2.27;0
18097;11535;Demand;24.02.2019;YTL;4245.29;0
18098;9992;Demand;24.02.2019;EUR;19.07;0
18099;9475;Demand;24.02.2019;USD;3.67;0
18100;5506;Demand;24.02.2019;USD;1.1;0
18101;5208;Demand;24.02.2019;YTL;33.18;0
18102;2410;Demand;25.02.2019;EUR;6.71;0
18103;625;Demand;25.02.2019;USD;231.86;0
18104;209;Demand;25.02.2019;YTL;125.48;0
18105;3344;Demand;25.02.2019;USD;5.89;0
18106;3743;Demand;25.02.2019;YTL;90.73;0
18107;9639;Demand;25.02.2019;YTL;2585.97;0
18108;1774;Demand;25.02.2019;YTL;1903.86;0
18109;1643;Demand;25.02.2019;XAU;1.28;0
18110;3344;Demand;25.02.2019;YTL;118.39;0
18111;7936;Demand;25.02.2019;YTL;51.81;0
18112;11221;Demand;25.02.2019;YTL;1885.12;0
18113;8203;Demand;25.02.2019;EUR;5.92;0
18114;11901;Demand;26.02.2019;YTL;26.27;0
18115;632;Demand;26.02.2019;YTL;4.2;0
18116;11720;Credit Card;26.02.2019;YTL;17.27;8000
18117;84;Demand;26.02.2019;EUR;0.48;0
18118;2374;Demand;26.02.2019;YTL;107.04;0
18119;10174;Demand;27.02.2019;YTL;17.2;0
18120;10315;Demand;27.02.2019;YTL;23.11;0
18121;802;Demand;27.02.2019;YTL;64.39;0
18122;8319;Demand;27.02.2019;XAU;0.32;0
18123;4698;Credit Card;27.02.2019;YTL;0;1000
18124;6235;Demand;27.02.2019;YTL;37.45;0
18125;802;Demand;27.02.2019;USD;3.76;0
18126;6685;Demand;27.02.2019;USD;3.01;0
18127;6834;Demand;28.02.2019;YTL;75.08;0
18128;8960;Credit Card;28.02.2019;YTL;4.48;500
18129;5189;Demand;28.02.2019;EUR;15.64;0
18130;7647;Credit Card;28.02.2019;YTL;2500;2500
18131;5635;Credit Card;28.02.2019;YTL;7675.66;9500
18132;2000;Demand;28.02.2019;EUR;51.33;0
18133;11821;Demand;28.02.2019;EUR;34.7;0
18134;9381;Demand;28.02.2019;USD;0.42;0
18135;11453;Demand;01.03.2019;USD;38398.39;0
18136;10647;Credit Card;01.03.2019;YTL;116.57;38000
18137;7084;Demand;01.03.2019;YTL;80.88;0
18138;1984;Demand;01.03.2019;YTL;80.62;0
18139;1280;Credit Card;01.03.2019;YTL;91.2;10500
18140;232;Credit Card;01.03.2019;YTL;10000;10000
18141;10647;Demand;01.03.2019;USD;12414.67;0
18142;240;Demand;01.03.2019;USD;10.11;0
18143;10771;Demand;01.03.2019;YTL;36.54;0
18144;1969;Credit Card;01.03.2019;YTL;5430.3;6000
18145;5894;Demand;01.03.2019;YTL;59.1;0
18146;7267;Demand;01.03.2019;YTL;952.5;0
18147;240;Demand;01.03.2019;YTL;48.61;0
18148;10647;Demand;01.03.2019;EUR;692.57;0
18149;4398;Demand;01.03.2019;USD;6.77;0
18150;10647;Demand;01.03.2019;YTL;7247.21;0
18151;8216;Demand;01.03.2019;USD;1.31;0
18152;10401;Demand;01.03.2019;USD;5.18;0
18153;2845;Credit Card;01.03.2019;YTL;584.92;60000
18154;8553;Demand;02.03.2019;YTL;5.05;0
18155;5492;Credit Card;02.03.2019;YTL;2.38;1500
18156;3859;Demand;02.03.2019;USD;3.73;0
18157;1939;Demand;02.03.2019;YTL;3.22;0
18158;5022;Credit Card;02.03.2019;YTL;1361.79;1500
18159;1939;Demand;02.03.2019;USD;9.45;0
18160;7674;Credit Card;02.03.2019;YTL;5975.65;10000
18161;5998;Demand;02.03.2019;YTL;65.91;0
18162;7242;Credit Card;02.03.2019;YTL;0;500
18163;268;Demand;03.03.2019;EUR;18.89;0
18164;268;Demand;03.03.2019;YTL;95.29;0
18165;8039;Demand;03.03.2019;YTL;15.59;0
18166;8603;Credit Card;03.03.2019;YTL;795.94;3000
18167;8669;Demand;03.03.2019;YTL;31.34;0
18168;2641;Demand;03.03.2019;YTL;63.97;0
18169;8669;Demand;03.03.2019;USD;2.62;0
18170;7585;Credit Card;03.03.2019;YTL;3481.53;3500
18171;9471;Demand;03.03.2019;XAU;0.3;0
18172;11361;Demand;03.03.2019;EUR;193.27;0
18173;1915;Demand;03.03.2019;YTL;1567.03;0
18174;6004;Demand;03.03.2019;YTL;66.64;0
18175;2899;Demand;04.03.2019;EUR;615.1;0
18176;3142;Credit Card;04.03.2019;YTL;34.41;6000
18177;638;Demand;04.03.2019;YTL;74.45;0
18178;9817;Demand;04.03.2019;YTL;71.08;0
18179;3929;Credit Card;04.03.2019;YTL;0;8000
18180;9102;Demand;04.03.2019;USD;6.09;0
18181;3929;Demand;04.03.2019;YTL;142.15;0
18182;6699;Demand;04.03.2019;USD;3.65;0
18183;599;Demand;05.03.2019;YTL;59.48;0
18184;15;Demand;05.03.2019;YTL;36.66;0
18185;656;Demand;05.03.2019;YTL;118.73;0
18186;656;Credit Card;05.03.2019;YTL;10.02;1500
18187;4093;Demand;05.03.2019;USD;1.22;0
18188;1246;Demand;05.03.2019;XAU;0.32;0
18189;5907;Demand;05.03.2019;YTL;6730.71;0
18190;5949;Demand;05.03.2019;USD;0.14;0
18191;809;Demand;06.03.2019;EUR;6.25;0
18192;7934;Demand;06.03.2019;YTL;6.19;0
18193;119;Demand;06.03.2019;YTL;3538.43;0
18194;2119;Credit Card;06.03.2019;YTL;0;2000
18195;9047;Credit Card;06.03.2019;YTL;15347.22;18500
18196;5446;Demand;06.03.2019;YTL;73.65;0
18197;119;Demand;06.03.2019;USD;20755.87;0
18198;421;Demand;06.03.2019;YTL;88.45;0
18199;7934;Demand;06.03.2019;USD;0.87;0
18200;1142;Credit Card;07.03.2019;YTL;500;500
18201;11543;Demand;07.03.2019;EUR;3.65;0
18202;3498;Demand;07.03.2019;XAU;8.69;0
18203;5543;Demand;07.03.2019;XAU;0.27;0
18204;4038;Credit Card;07.03.2019;YTL;4567.58;8000
18205;7360;Demand;07.03.2019;YTL;77.58;0
18206;1531;Demand;07.03.2019;EUR;18.41;0
18207;9875;Demand;07.03.2019;USD;2.82;0
18208;6702;Demand;07.03.2019;XAU;5.56;0
18209;10102;Demand;07.03.2019;YTL;67.28;0
18210;11242;Demand;08.03.2019;YTL;3346.83;0
18211;6116;Demand;08.03.2019;EUR;25580.8;0
18212;6344;Demand;08.03.2019;YTL;8883.56;0
18213;8839;Demand;08.03.2019;EUR;24.02;0
18214;9127;Demand;08.03.2019;YTL;114.34;0
18215;4255;Demand;08.03.2019;YTL;128.72;0
18216;11241;Demand;08.03.2019;EUR;4.02;0
18217;3873;Demand;08.03.2019;XAU;2.78;0
18218;1371;Demand;08.03.2019;USD;9.38;0
18219;2832;Credit Card;08.03.2019;YTL;2266.1;2500
18220;4148;Credit Card;08.03.2019;YTL;622.98;1500
18221;9357;Demand;08.03.2019;YTL;24.16;0
18222;6621;Credit Card;08.03.2019;YTL;4353.94;9000
18223;6344;Demand;08.03.2019;EUR;23061.71;0
18224;5095;Credit Card;08.03.2019;YTL;1805.4;2000
18225;1046;Demand;09.03.2019;YTL;20.13;0
18226;1715;Demand;09.03.2019;YTL;126.72;0
18227;10523;Demand;09.03.2019;USD;2.12;0
18228;6008;Demand;09.03.2019;YTL;20.76;0
18229;7822;Demand;09.03.2019;YTL;100.55;0
18230;10442;Demand;09.03.2019;USD;1.45;0
18231;5035;Demand;09.03.2019;EUR;11.31;0
18232;6;Demand;09.03.2019;YTL;669.97;0
18233;4721;Demand;09.03.2019;XAU;1.08;0
18234;10876;Demand;09.03.2019;USD;3.26;0
18235;10991;Demand;09.03.2019;EUR;7.36;0
18236;8773;Demand;10.03.2019;YTL;61.17;0
18237;5285;Demand;10.03.2019;YTL;44.74;0
18238;6281;Demand;10.03.2019;YTL;3791.21;0
18239;9046;Demand;10.03.2019;EUR;812.45;0
18240;8484;Demand;10.03.2019;YTL;30.6;0
18241;5326;Demand;10.03.2019;YTL;78.95;0
18242;171;Demand;10.03.2019;EUR;16.16;0
18243;10055;Demand;10.03.2019;YTL;82.67;0
18244;1024;Demand;10.03.2019;YTL;86;0
18245;4124;Demand;11.03.2019;EUR;28.62;0
18246;7969;Demand;11.03.2019;YTL;5197.7;0
